"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"112009iati23379","112009iati23379_7731981","3","7731981","Matadi","-5.83246","13.48797","ADM2","second-order administrative division","6295630|6255146|CD|08|7731981","Earth|Africa|DR Congo|Province du Bas-Congo|Matadi","1","1"
"112009iati23379","112009iati23379_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"112009iati23379","112009iati23379_9179898","3","9179898","Ville de Kananga","-5.9","22.41667","ADM2","second-order administrative division","6295630|6255146|CD|03|9179898","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Ville de Kananga","1","1"
"1120098711972","1120098711972_2315861","3","2315861","Equateur","0.438","18.919","ADM2","second-order administrative division","6295630|6255146|CD|02|2315861","Earth|Africa|DR Congo|Province de l’Équateur|Equateur","1","1"
"1120098711972","1120098711972_8260567","3","8260567","Kinshasa rural","-4.38396","15.59516","ADM2","second-order administrative division","6295630|6255146|CD|06|8260567","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural","1","1"
"1120098711972","1120098711972_8260568","3","8260568","Kinshasa Urban","-4.44028","15.41344","ADM2","second-order administrative division","6295630|6255146|CD|06|8260568","Earth|Africa|Congo|Kinshasa City|Kinshasa Urban","1","1"
"1120098711972","1120098711972_208741","3","208741","Mongala","2.15","21.51667","ADM2","second-order administrative division","6295630|6255146|CD|02|208741","Earth|Africa|DR Congo|Province de l’Équateur|Mongala","1","1"
"1120098711972","1120098711972_204697","3","204697","Tshuapa","-0.21667","20.86667","ADM2","second-order administrative division","6295630|6255146|CD|02|204697","Earth|Africa|DR Congo|Province de l’Équateur|Tshuapa","1","1"
"1120098711972","1120098711972_2312894","3","2312894","Ville de Mbandaka","0.06667","18.26667","ADM2","second-order administrative division","6295630|6255146|CD|02|2312894","Earth|Africa|DR Congo|Province de l’Équateur|Ville de Mbandaka","1","1"
"11200955235025","11200955235025_8260567","3","8260567","Kinshasa rural","-4.38396","15.59516","ADM2","second-order administrative division","6295630|6255146|CD|06|8260567","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural","1","1"
"1120098710818","1120098710818_8260567","3","8260567","Kinshasa rural","-4.38396","15.59516","ADM2","second-order administrative division","6295630|6255146|CD|06|8260567","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural","1","1"
"112009879491","112009879491_7670837","3","7670837","Haut Katanga","-10.46044","27.94322","ADM2","second-order administrative division","6295630|6255146|CD|05|7670837","Earth|Africa|DR Congo|Katanga Province|Haut Katanga","1","1"
"112009879491","112009879491_7670778","3","7670778","Haut Lomami","-8.12166","25.5951","ADM2","second-order administrative division","6295630|6255146|CD|05|7670778","Earth|Africa|Congo|Katanga Province|Haut Lomami","1","1"
"112009879491","112009879491_214140","3","214140","Kasai","-5.35","21.41667","ADM2","second-order administrative division","6295630|6255146|CD|03|214140","Earth|Africa|Congo|Province du Kasaï-Occidental|Kasai","1","1"
"112009879491","112009879491_8051180","3","8051180","Kolwezi","-10.495","25.635","ADM2","second-order administrative division","6295630|6255146|CD|05|8051180","Earth|Africa|DR Congo|Katanga Province|Kolwezi","1","1"
"112009879491","112009879491_922727","3","922727","Lualaba","-10.71667","25.46667","ADM2","second-order administrative division","6295630|6255146|CD|05|922727","Earth|Africa|DR Congo|Katanga Province|Lualaba","1","1"
"112009879491","112009879491_210596","3","210596","Lulua District","-6.292","22.483","ADM2","second-order administrative division","6295630|6255146|CD|03|210596","Earth|Africa|Congo|Province du Kasaï-Occidental|Lulua District","1","1"
"112009879491","112009879491_208741","3","208741","Mongala","2.15","21.51667","ADM2","second-order administrative division","6295630|6255146|CD|02|208741","Earth|Africa|DR Congo|Province de l’Équateur|Mongala","1","1"
"112009879491","112009879491_7670932","3","7670932","Nord Ubangi","3.88593","21.05228","ADM2","second-order administrative division","6295630|6255146|CD|02|7670932","Earth|Africa|Congo|Province de l’Équateur|Nord Ubangi","1","1"
"112009879491","112009879491_205253","3","205253","Tanganika","-5.93333","29.2","ADM2","second-order administrative division","6295630|6255146|CD|05|205253","Earth|Africa|DR Congo|Katanga Province|Tanganika","1","1"
"112009879491","112009879491_204704","3","204704","Tshopo","0.23333","25.56667","ADM2","second-order administrative division","6295630|6255146|CD|09|204704","Earth|Africa|Congo|Eastern Province|Tshopo","1","1"
"112009879491","112009879491_8335011","3","8335011","Tshikapa City","-6.409","20.823","ADM2","second-order administrative division","6295630|6255146|CD|03|8335011","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshikapa City","1","1"
"112009879494","112009879494_215709","3","215709","Ituri","1.56667","30.25","ADM2","second-order administrative division","6295630|6255146|CD|09|215709","Earth|Africa|DR Congo|Eastern Province|Ituri","1","1"
"112009879494","112009879494_215523","3","215523","Kabinda","-6.13333","24.48333","ADM2","second-order administrative division","6295630|6255146|CD|04|215523","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Kabinda","1","1"
"112009879494","112009879494_210596","3","210596","Lulua District","-6.292","22.483","ADM2","second-order administrative division","6295630|6255146|CD|03|210596","Earth|Africa|Congo|Province du Kasaï-Occidental|Lulua District","1","1"
"112009879494","112009879494_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"112009879494","112009879494_8260565","3","8260565","Tshilenge District","-6.25431","23.4978","ADM2","second-order administrative division","6295630|6255146|CD|04|8260565","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Tshilenge District","1","1"
"112009879494","112009879494_209226","3","209226","Mbuji-Mayi City","-6.15","23.6","ADM2","second-order administrative division","6295630|6255146|CD|04|209226","Earth|Africa|Congo|Province du Kasaï-Oriental|Mbuji-Mayi City","1","1"
"11200955217637","11200955217637_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"11200955233796","11200955233796_7731984","3","7731984","Boma","-5.8016","13.06896","ADM2","second-order administrative division","6295630|6255146|CD|08|7731984","Earth|Africa|DR Congo|Province du Bas-Congo|Boma","1","1"
"11200955233796","11200955233796_7731971","3","7731971","Cataractes District","-5.19705","14.35037","ADM2","second-order administrative division","6295630|6255146|CD|08|7731971","Earth|Africa|DR Congo|Province du Bas-Congo|Cataractes District","1","1"
"11200955233796","11200955233796_2313860","3","2313860","Kwango District","-6.542","17.832","ADM2","second-order administrative division","6295630|6255146|CD|01|2313860","Earth|Africa|DR Congo|Bandundu Province|Kwango District","1","1"
"11200955233796","11200955233796_2313191","3","2313191","Mai Ndombe","-2.591","19.335","ADM2","second-order administrative division","6295630|6255146|CD|01|2313191","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe","1","1"
"11200955233796","11200955233796_9179898","3","9179898","Ville de Kananga","-5.9","22.41667","ADM2","second-order administrative division","6295630|6255146|CD|03|9179898","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Ville de Kananga","1","1"
"11200955233658","11200955233658_2317281","3","2317281","Sous-Région du Bas-Fleuve","-5.85","13.05","ADM2","second-order administrative division","6295630|6255146|CD|08|2317281","Earth|Africa|DR Congo|Province du Bas-Congo|Sous-Région du Bas-Fleuve","1","1"
"1120098710391","1120098710391_9166123","3","9166123","Tshangu District","-4.42035","15.38549","ADM2","second-order administrative division","6295630|6255146|CD|06|9166123","Earth|Africa|DR Congo|Kinshasa City|Tshangu District","1","1"
"1120098734813","1120098734813_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"1120098734811","1120098734811_215709","3","215709","Ituri","1.56667","30.25","ADM2","second-order administrative division","6295630|6255146|CD|09|215709","Earth|Africa|DR Congo|Eastern Province|Ituri","1","1"
"1120098734811","1120098734811_215523","3","215523","Kabinda","-6.13333","24.48333","ADM2","second-order administrative division","6295630|6255146|CD|04|215523","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Kabinda","1","1"
"1120098734811","1120098734811_210596","3","210596","Lulua District","-6.292","22.483","ADM2","second-order administrative division","6295630|6255146|CD|03|210596","Earth|Africa|Congo|Province du Kasaï-Occidental|Lulua District","1","1"
"1120098734811","1120098734811_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"1120098734811","1120098734811_8260565","3","8260565","Tshilenge District","-6.25431","23.4978","ADM2","second-order administrative division","6295630|6255146|CD|04|8260565","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Tshilenge District","1","1"
"1120098715810","1120098715810_2313847","3","2313847","Kwilu District","-5.03333","18.81667","ADM2","second-order administrative division","6295630|6255146|CD|01|2313847","Earth|Africa|DR Congo|Bandundu Province|Kwilu District","1","1"
"1120098712030","1120098712030_7731969","3","7731969","Lukaya","-5.17212","15.56972","ADM2","second-order administrative division","6295630|6255146|CD|08|7731969","Earth|Africa|DR Congo|Province du Bas-Congo|Lukaya","1","1"
"1120098715286","1120098715286_215709","3","215709","Ituri","1.56667","30.25","ADM2","second-order administrative division","6295630|6255146|CD|09|215709","Earth|Africa|DR Congo|Eastern Province|Ituri","1","1"
"1120098715286","1120098715286_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"1120098715286","1120098715286_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"1120098711726","1120098711726_7670837","3","7670837","Haut Katanga","-10.46044","27.94322","ADM2","second-order administrative division","6295630|6255146|CD|05|7670837","Earth|Africa|DR Congo|Katanga Province|Haut Katanga","1","1"
"1120098711726","1120098711726_7670778","3","7670778","Haut Lomami","-8.12166","25.5951","ADM2","second-order administrative division","6295630|6255146|CD|05|7670778","Earth|Africa|Congo|Katanga Province|Haut Lomami","1","1"
"1120098711726","1120098711726_2313860","3","2313860","Kwango District","-6.542","17.832","ADM2","second-order administrative division","6295630|6255146|CD|01|2313860","Earth|Africa|DR Congo|Bandundu Province|Kwango District","1","1"
"1120098711726","1120098711726_2313847","3","2313847","Kwilu District","-5.03333","18.81667","ADM2","second-order administrative division","6295630|6255146|CD|01|2313847","Earth|Africa|DR Congo|Bandundu Province|Kwilu District","1","1"
"1120098711726","1120098711726_922727","3","922727","Lualaba","-10.71667","25.46667","ADM2","second-order administrative division","6295630|6255146|CD|05|922727","Earth|Africa|DR Congo|Katanga Province|Lualaba","1","1"
"1120098711726","1120098711726_2313191","3","2313191","Mai Ndombe","-2.591","19.335","ADM2","second-order administrative division","6295630|6255146|CD|01|2313191","Earth|Africa|DR Congo|Bandundu Province|Mai Ndombe","1","1"
"1120098711726","1120098711726_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"112009878768","112009878768_205253","3","205253","Tanganika","-5.93333","29.2","ADM2","second-order administrative division","6295630|6255146|CD|05|205253","Earth|Africa|DR Congo|Katanga Province|Tanganika","1","1"
"1120091254321","1120091254321_9166122","3","9166122","Lukunga District","-4.3054","15.3032","ADM2","second-order administrative division","6295630|6255146|CD|06|9166122","Earth|Africa|DR Congo|Kinshasa City|Lukunga District","1","1"
"1120098711692","1120098711692_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"1120098715289","1120098715289_215709","3","215709","Ituri","1.56667","30.25","ADM2","second-order administrative division","6295630|6255146|CD|09|215709","Earth|Africa|DR Congo|Eastern Province|Ituri","1","1"
"1120098715289","1120098715289_8260564","3","8260564","Maniema","-3.34835","26.48858","ADM2","second-order administrative division","6295630|6255146|CD|10|8260564","Earth|Africa|DR Congo|Province du Maniema|Maniema","1","1"
"1120098715289","1120098715289_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"1120098715289","1120098715289_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"11200955233821","11200955233821_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"11200955233821","11200955233821_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
